start_lat,start_lon,end_lat,end_lon,airport1,airport2
50.03194444,8.577777778,43.81027778,11.19777778,FRA,FLR
50.03194444,8.577777778,52.13527778,7.686111111,FRA,FMO
50.03194444,8.577777778,54.3775,18.46611111,FRA,GDN
50.03194444,8.577777778,57.66305556,12.28277778,FRA,GOT
50.03194444,8.577777778,46.99333333,15.44,FRA,GRZ
50.03194444,8.577777778,46.23944444,6.110277778,FRA,GVA
50.03194444,8.577777778,52.46166667,9.684722222,FRA,HAJ
50.03194444,8.577777778,53.63388889,9.995,FRA,HAM
50.03194444,8.577777778,60.32555556,24.97166667,FRA,HEL
50.03194444,8.577777778,47.26083333,11.34722222,FRA,INN
50.03194444,8.577777778,57.75777778,14.07027778,FRA,JKG
50.03194444,8.577777778,50.07777778,19.78472222,FRA,KRK
50.03194444,8.577777778,59.36166667,13.46944444,FRA,KSD
50.03194444,8.577777778,50.47416667,19.08,FRA,KTW
50.03194444,8.577777778,51.50527778,0.055277778,FRA,LCY
50.03194444,8.577777778,51.42388889,12.23638889,FRA,LEJ
50.03194444,8.577777778,51.4775,-0.461388889,FRA,LHR
50.03194444,8.577777778,45.44166667,9.277777778,FRA,LIN
50.03194444,8.577777778,38.78138889,-9.135833333,FRA,LIS
50.03194444,8.577777778,46.22361111,14.4575,FRA,LJU
50.03194444,8.577777778,48.23444444,14.19361111,FRA,LNZ
50.03194444,8.577777778,49.62777778,6.206666667,FRA,LUX
50.03194444,8.577777778,45.72555556,5.081666667,FRA,LYS
50.03194444,8.577777778,40.47361111,-3.561111111,FRA,MAD
50.03194444,8.577777778,53.35333333,-2.276666667,FRA,MAN
50.03194444,8.577777778,35.8575,14.4775,FRA,MLA
50.03194444,8.577777778,43.43555556,5.216388889,FRA,MRS
50.03194444,8.577777778,48.1325,11.69916667,FRA,MUC
50.03194444,8.577777778,45.63277778,8.732222222,FRA,MXP
50.03194444,8.577777778,40.88611111,14.29166667,FRA,NAP
50.03194444,8.577777778,43.66388889,7.2175,FRA,NCE
50.03194444,8.577777778,49.49972222,11.08166667,FRA,NUE
50.03194444,8.577777778,41.23805556,-8.674722222,FRA,OPO
50.03194444,8.577777778,60.20277778,11.08555556,FRA,OSL
50.03194444,8.577777778,44.57222222,26.10222222,FRA,OTP
50.03194444,8.577777778,52.42111111,16.82638889,FRA,POZ
50.03194444,8.577777778,50.10083333,14.26,FRA,PRG
50.03194444,8.577777778,51.31666667,6.833333333,FRA,QDU
50.03194444,8.577777778,56.92361111,23.97111111,FRA,RIX
50.03194444,8.577777778,40.52083333,22.97222222,FRA,SKG
50.03194444,8.577777778,42.69527778,23.40611111,FRA,SOF
50.03194444,8.577777778,43.53833333,16.29888889,FRA,SPU
50.03194444,8.577777778,48.68833333,9.21,FRA,STR
50.03194444,8.577777778,48.53694444,7.6275,FRA,SXB
50.03194444,8.577777778,47.79333333,13.00444444,FRA,SZG
50.03194444,8.577777778,59.41333333,24.83277778,FRA,TLL
50.03194444,8.577777778,43.63,1.363611111,FRA,TLS
50.03194444,8.577777778,45.20111111,7.648055556,FRA,TRN
50.03194444,8.577777778,52.56027778,13.29555556,FRA,TXL
50.03194444,8.577777778,45.50666667,12.35,FRA,VCE
50.03194444,8.577777778,48.11083333,16.55805556,FRA,VIE
50.03194444,8.577777778,39.48861111,-0.481944444,FRA,VLC
50.03194444,8.577777778,54.63333333,25.28333333,FRA,VNO
50.03194444,8.577777778,45.46666667,10.93333333,FRA,VRN
50.03194444,8.577777778,52.16666667,20.96666667,FRA,WAW
50.03194444,8.577777778,51.1,16.88333333,FRA,WRO
50.03194444,8.577777778,48.54055556,7.632222222,FRA,XER
50.03194444,8.577777778,45.74305556,16.06888889,FRA,ZAG
50.03194444,8.577777778,47.45833333,8.551666667,FRA,ZRH
41.50055556,9.097777778,43.43555556,5.216388889,FSC,MRS
28.45277778,-13.86388889,41.30277778,2.094444444,FUE,BCN
28.45277778,-13.86388889,50.86583333,7.141944444,FUE,CGN
28.45277778,-13.86388889,51.28111111,6.752777778,FUE,DUS
28.45277778,-13.86388889,50.03194444,8.577777778,FUE,FRA
28.45277778,-13.86388889,52.46166667,9.684722222,FUE,HAJ
28.45277778,-13.86388889,51.42388889,12.23638889,FUE,LEJ
28.45277778,-13.86388889,27.93194444,-15.38666667,FUE,LPA
28.45277778,-13.86388889,40.47361111,-3.561111111,FUE,MAD
28.45277778,-13.86388889,45.63277778,8.732222222,FUE,MXP
28.45277778,-13.86388889,49.49972222,11.08166667,FUE,NUE
28.45277778,-13.86388889,48.68833333,9.21,FUE,STR
28.45277778,-13.86388889,48.11083333,16.55805556,FUE,VIE
54.3775,18.46611111,50.03194444,8.577777778,GDN,FRA
54.3775,18.46611111,48.1325,11.69916667,GDN,MUC
56.06666667,-6.216666667,36.67166667,-4.498055556,GLA,AGP
56.06666667,-6.216666667,54.61805556,-5.8725,GLA,BHD
56.06666667,-6.216666667,51.39666667,-3.343333333,GLA,CWL
56.06666667,-6.216666667,51.28111111,6.752777778,GLA,DUS
56.06666667,-6.216666667,52.83111111,-1.328055556,GLA,EMA
56.06666667,-6.216666667,53.35333333,-2.276666667,GLA,MAN
56.06666667,-6.216666667,51.88277778,0.233888889,GLA,STN
56.06666667,-6.216666667,52.38,13.5225,GLA,SXF
56.06666667,-6.216666667,28.04277778,-16.57055556,GLA,TFS
44.41305556,8.837777778,48.1325,11.69916667,GOA,MUC
57.66305556,12.28277778,51.28111111,6.752777778,GOT,DUS
57.66305556,12.28277778,50.03194444,8.577777778,GOT,FRA
57.66305556,12.28277778,48.1325,11.69916667,GOT,MUC
57.66305556,12.28277778,47.45833333,8.551666667,GOT,ZRH
46.99333333,15.44,51.28111111,6.752777778,GRZ,DUS
46.99333333,15.44,50.03194444,8.577777778,GRZ,FRA
46.99333333,15.44,48.1325,11.69916667,GRZ,MUC
46.99333333,15.44,48.68833333,9.21,GRZ,STR
46.99333333,15.44,48.11083333,16.55805556,GRZ,VIE
46.99333333,15.44,47.45833333,8.551666667,GRZ,ZRH
46.23944444,6.110277778,37.89583333,23.72888889,GVA,ATH
46.23944444,6.110277778,41.30277778,2.094444444,GVA,BCN
46.23944444,6.110277778,50.90166667,4.494166667,GVA,BRU
46.23944444,6.110277778,51.28111111,6.752777778,GVA,DUS
46.23944444,6.110277778,41.80027778,12.23888889,GVA,FCO
46.23944444,6.110277778,43.81027778,11.19777778,GVA,FLR
46.23944444,6.110277778,50.03194444,8.577777778,GVA,FRA
46.23944444,6.110277778,53.63388889,9.995,GVA,HAM
46.23944444,6.110277778,51.50527778,0.055277778,GVA,LCY
46.23944444,6.110277778,51.4775,-0.461388889,GVA,LHR
46.23944444,6.110277778,38.78138889,-9.135833333,GVA,LIS
46.23944444,6.110277778,40.47361111,-3.561111111,GVA,MAD
46.23944444,6.110277778,48.1325,11.69916667,GVA,MUC
46.23944444,6.110277778,43.66388889,7.2175,GVA,NCE
46.23944444,6.110277778,41.23805556,-8.674722222,GVA,OPO
46.23944444,6.110277778,50.10083333,14.26,GVA,PRG
46.23944444,6.110277778,51.88277778,0.233888889,GVA,STN
46.23944444,6.110277778,52.38,13.5225,GVA,SXF
46.23944444,6.110277778,48.11083333,16.55805556,GVA,VIE
46.23944444,6.110277778,39.48861111,-0.481944444,GVA,VLC
46.23944444,6.110277778,47.45833333,8.551666667,GVA,ZRH
52.46166667,9.684722222,41.30277778,2.094444444,HAJ,BCN
52.46166667,9.684722222,50.90166667,4.494166667,HAJ,BRU
52.46166667,9.684722222,55.61805556,12.65583333,HAJ,CPH
52.46166667,9.684722222,50.03194444,8.577777778,HAJ,FRA
52.46166667,9.684722222,48.1325,11.69916667,HAJ,MUC
52.46166667,9.684722222,51.88277778,0.233888889,HAJ,STN
52.46166667,9.684722222,48.68833333,9.21,HAJ,STR
52.46166667,9.684722222,48.11083333,16.55805556,HAJ,VIE
52.46166667,9.684722222,47.45833333,8.551666667,HAJ,ZRH
53.63388889,9.995,52.30833333,4.768055556,HAM,AMS
53.63388889,9.995,59.66194444,17.93388889,HAM,ARN
53.63388889,9.995,41.30277778,2.094444444,HAM,BCN
53.63388889,9.995,52.45388889,-1.746388889,HAM,BHX
53.63388889,9.995,46.91527778,7.499166667,HAM,BRN
53.63388889,9.995,50.90166667,4.494166667,HAM,BRU
53.63388889,9.995,47.43694444,19.25555556,HAM,BUD
53.63388889,9.995,49.00972222,2.547777778,HAM,CDG
53.63388889,9.995,50.86583333,7.141944444,HAM,CGN
53.63388889,9.995,55.61805556,12.65583333,HAM,CPH
53.63388889,9.995,51.13277778,13.76722222,HAM,DRS
53.63388889,9.995,51.28111111,6.752777778,HAM,DUS
53.63388889,9.995,41.80027778,12.23888889,HAM,FCO
53.63388889,9.995,48.77916667,8.080277778,HAM,FKB
53.63388889,9.995,50.03194444,8.577777778,HAM,FRA
53.63388889,9.995,46.23944444,6.110277778,HAM,GVA
53.63388889,9.995,51.4775,-0.461388889,HAM,LHR
53.63388889,9.995,38.78138889,-9.135833333,HAM,LIS
53.63388889,9.995,49.62777778,6.206666667,HAM,LUX
53.63388889,9.995,53.35333333,-2.276666667,HAM,MAN
53.63388889,9.995,48.1325,11.69916667,HAM,MUC
53.63388889,9.995,45.63277778,8.732222222,HAM,MXP
53.63388889,9.995,49.49972222,11.08166667,HAM,NUE
53.63388889,9.995,60.20277778,11.08555556,HAM,OSL
53.63388889,9.995,50.10083333,14.26,HAM,PRG
53.63388889,9.995,49.21444444,7.109444444,HAM,SCN
53.63388889,9.995,48.68833333,9.21,HAM,STR
53.63388889,9.995,43.63,1.363611111,HAM,TLS
53.63388889,9.995,48.11083333,16.55805556,HAM,VIE
53.63388889,9.995,47.45833333,8.551666667,HAM,ZRH
59.34666667,5.209166667,60.20277778,11.08555556,HAU,OSL
60.32555556,24.97166667,59.66194444,17.93388889,HEL,ARN
60.32555556,24.97166667,50.03194444,8.577777778,HEL,FRA
60.32555556,24.97166667,67.70111111,24.84694444,HEL,KTT
60.32555556,24.97166667,63.00722222,27.79777778,HEL,KUO
60.32555556,24.97166667,48.1325,11.69916667,HEL,MUC
60.32555556,24.97166667,64.92916667,25.35833333,HEL,OUL
60.32555556,24.97166667,60.51472222,22.26555556,HEL,TKU
60.32555556,24.97166667,59.41333333,24.83277778,HEL,TLL
60.32555556,24.97166667,61.46388889,23.73888889,HEL,TMP
60.32555556,24.97166667,44.92,4.970277778,HEL,VAA
35.34027778,25.18027778,36.38472222,28.11833333,HER,RHO
62.18166667,6.078888889,60.29361111,5.219444444,HOV,BGO
62.18166667,6.078888889,60.20277778,11.08555556,HOV,OSL
47.17861111,27.62055556,44.57222222,26.10222222,IAS,OTP
47.17861111,27.62055556,48.11083333,16.55805556,IAS,VIE
38.87361111,1.372777778,52.30833333,4.768055556,IBZ,AMS
38.87361111,1.372777778,41.30277778,2.094444444,IBZ,BCN
38.87361111,1.372777778,51.50527778,0.055277778,IBZ,LCY
38.87361111,1.372777778,45.44166667,9.277777778,IBZ,LIN
38.87361111,1.372777778,40.47361111,-3.561111111,IBZ,MAD
38.87361111,1.372777778,39.55361111,2.727777778,IBZ,PMI
38.87361111,1.372777778,39.48861111,-0.481944444,IBZ,VLC
47.26083333,11.34722222,50.03194444,8.577777778,INN,FRA
47.26083333,11.34722222,48.1325,11.69916667,INN,MUC
47.26083333,11.34722222,48.11083333,16.55805556,INN,VIE
39.69638889,20.8225,37.89583333,23.72888889,IOA,ATH
49.20805556,-2.195555556,51.39666667,-3.343333333,JER,CWL
49.20805556,-2.195555556,52.83111111,-1.328055556,JER,EMA
57.75777778,14.07027778,50.03194444,8.577777778,JKG,FRA
57.75777778,14.07027778,59.36166667,13.46944444,JKG,KSD
38.345,26.14166667,37.89583333,23.72888889,JKH,ATH
38.345,26.14166667,40.52083333,22.97222222,JKH,SKG
37.43611111,25.34444444,37.89583333,23.72888889,JMK,ATH
39.18055556,23.50555556,37.89583333,23.72888889,JSI,ATH
36.40638889,25.47722222,37.89583333,23.72888889,JTR,ATH
36.79305556,27.09527778,37.89583333,23.72888889,KGS,ATH
36.79305556,27.09527778,40.52083333,22.97222222,KGS,SKG
69.72277778,29.89333333,69.97611111,23.38055556,KKN,ALF
69.72277778,29.89333333,60.20277778,11.08555556,KKN,OSL
69.72277778,29.89333333,69.68138889,18.92166667,KKN,TOS
56.685,16.28722222,59.66194444,17.93388889,KLR,ARN
46.64305556,14.34166667,50.86583333,7.141944444,KLU,CGN
46.64305556,14.34166667,48.11083333,16.55805556,KLU,VIE
50.07777778,19.78472222,50.03194444,8.577777778,KRK,FRA
50.07777778,19.78472222,48.1325,11.69916667,KRK,MUC
50.07777778,19.78472222,48.11083333,16.55805556,KRK,VIE
50.07777778,19.78472222,47.45833333,8.551666667,KRK,ZRH
67.82222222,20.34583333,59.66194444,17.93388889,KRN,ARN
58.20305556,8.084166667,60.29361111,5.219444444,KRS,BGO
58.20305556,8.084166667,58.87972222,5.634722222,KRS,SVG
58.20305556,8.084166667,63.45972222,10.93694444,KRS,TRD
48.66305556,21.24111111,50.10083333,14.26,KSC,PRG
48.66305556,21.24111111,48.11083333,16.55805556,KSC,VIE
59.36166667,13.46944444,59.66194444,17.93388889,KSD,ARN
59.36166667,13.46944444,50.03194444,8.577777778,KSD,FRA
59.36166667,13.46944444,57.75777778,14.07027778,KSD,JKG
63.11472222,7.844444444,60.29361111,5.219444444,KSU,BGO
63.11472222,7.844444444,62.74861111,7.271111111,KSU,MOL
63.11472222,7.844444444,60.20277778,11.08555556,KSU,OSL
63.11472222,7.844444444,58.87972222,5.634722222,KSU,SVG
50.47416667,19.08,51.28111111,6.752777778,KTW,DUS
50.47416667,19.08,50.03194444,8.577777778,KTW,FRA
63.00722222,27.79777778,60.32555556,24.97166667,KUO,HEL
40.97277778,24.34194444,37.89583333,23.72888889,KVA,ATH
34.87777778,33.63055556,37.89583333,23.72888889,LCA,ATH
34.87777778,33.63055556,48.11083333,16.55805556,LCA,VIE
51.72194444,19.39805556,48.1325,11.69916667,LCJ,MUC
51.50527778,0.055277778,51.39666667,-3.343333333,LCY,CWL
51.50527778,0.055277778,50.03194444,8.577777778,LCY,FRA
51.50527778,0.055277778,56.06666667,-6.216666667,LCY,GLA
51.50527778,0.055277778,46.23944444,6.110277778,LCY,GVA
51.50527778,0.055277778,38.87361111,1.372777778,LCY,IBZ
51.50527778,0.055277778,49.20805556,-2.195555556,LCY,JER
51.50527778,0.055277778,47.45833333,8.551666667,LCY,ZRH
51.42388889,12.23638889,28.94555556,-13.60527778,LEJ,ACE
51.42388889,12.23638889,50.86583333,7.141944444,LEJ,CGN
51.42388889,12.23638889,51.28111111,6.752777778,LEJ,DUS
51.42388889,12.23638889,50.03194444,8.577777778,LEJ,FRA
51.42388889,12.23638889,28.45277778,-13.86388889,LEJ,FUE
51.42388889,12.23638889,48.1325,11.69916667,LEJ,MUC
51.42388889,12.23638889,48.68833333,9.21,LEJ,STR
51.42388889,12.23638889,28.04277778,-16.57055556,LEJ,TFS
51.42388889,12.23638889,48.11083333,16.55805556,LEJ,VIE
51.42388889,12.23638889,47.45833333,8.551666667,LEJ,ZRH
50.63722222,5.443888889,50.90166667,4.494166667,LGG,BRU
50.63722222,5.443888889,50.86583333,7.141944444,LGG,CGN
50.63722222,5.443888889,51.51833333,7.612222222,LGG,DTM
50.63722222,5.443888889,51.28111111,6.752777778,LGG,DUS
50.63722222,5.443888889,51.31666667,6.833333333,LGG,QDU
51.4775,-0.461388889,50.90166667,4.494166667,LHR,BRU
51.4775,-0.461388889,50.86583333,7.141944444,LHR,CGN
51.4775,-0.461388889,51.39666667,-3.343333333,LHR,CWL
51.4775,-0.461388889,51.28111111,6.752777778,LHR,DUS
51.4775,-0.461388889,50.03194444,8.577777778,LHR,FRA
51.4775,-0.461388889,56.06666667,-6.216666667,LHR,GLA
51.4775,-0.461388889,46.23944444,6.110277778,LHR,GVA
51.4775,-0.461388889,53.63388889,9.995,LHR,HAM
51.4775,-0.461388889,48.1325,11.69916667,LHR,MUC
51.4775,-0.461388889,52.70055556,-8.918611111,LHR,SNN
51.4775,-0.461388889,51.88277778,0.233888889,LHR,STN
51.4775,-0.461388889,48.68833333,9.21,LHR,STR
51.4775,-0.461388889,52.56027778,13.29555556,LHR,TXL
51.4775,-0.461388889,48.11083333,16.55805556,LHR,VIE
51.4775,-0.461388889,47.45833333,8.551666667,LHR,ZRH
45.44166667,9.277777778,50.03194444,8.577777778,LIN,FRA
38.78138889,-9.135833333,36.67166667,-4.498055556,LIS,AGP
38.78138889,-9.135833333,50.86583333,7.141944444,LIS,CGN
38.78138889,-9.135833333,37.01444444,-7.965833333,LIS,FAO
38.78138889,-9.135833333,32.69777778,-16.77444444,LIS,FNC
38.78138889,-9.135833333,50.03194444,8.577777778,LIS,FRA
38.78138889,-9.135833333,46.23944444,6.110277778,LIS,GVA
38.78138889,-9.135833333,53.63388889,9.995,LIS,HAM
38.78138889,-9.135833333,40.47361111,-3.561111111,LIS,MAD
38.78138889,-9.135833333,48.1325,11.69916667,LIS,MUC
38.78138889,-9.135833333,41.23805556,-8.674722222,LIS,OPO
38.78138889,-9.135833333,48.68833333,9.21,LIS,STR
38.78138889,-9.135833333,42.22638889,-8.627777778,LIS,VGO
38.78138889,-9.135833333,47.45833333,8.551666667,LIS,ZRH
46.22361111,14.4575,50.03194444,8.577777778,LJU,FRA
46.22361111,14.4575,48.1325,11.69916667,LJU,MUC
65.54472222,22.12777778,27.93194444,-15.38666667,LLA,LPA
65.54472222,22.12777778,64.92916667,25.35833333,LLA,OUL
65.54472222,22.12777778,69.68138889,18.92166667,LLA,TOS
35.49611111,12.615,37.40277778,14.92305556,LMP,CTA
35.49611111,12.615,38.18111111,13.105,LMP,PMO
48.23444444,14.19361111,51.28111111,6.752777778,LNZ,DUS
48.23444444,14.19361111,50.03194444,8.577777778,LNZ,FRA
48.23444444,14.19361111,48.11083333,16.55805556,LNZ,VIE
27.93194444,-15.38666667,28.94555556,-13.60527778,LPA,ACE
27.93194444,-15.38666667,36.67166667,-4.498055556,LPA,AGP
27.93194444,-15.38666667,60.29361111,5.219444444,LPA,BGO
27.93194444,-15.38666667,67.26916667,14.37222222,LPA,BOO
27.93194444,-15.38666667,28.45277778,-13.86388889,LPA,FUE
27.93194444,-15.38666667,65.54472222,22.12777778,LPA,LLA
27.93194444,-15.38666667,40.47361111,-3.561111111,LPA,MAD
27.93194444,-15.38666667,28.6225,-17.75361111,LPA,SPC
27.93194444,-15.38666667,28.04277778,-16.57055556,LPA,TFS
27.93194444,-15.38666667,63.45972222,10.93694444,LPA,TRD
58.40611111,15.68055556,59.66194444,17.93388889,LPI,ARN
46.00416667,8.910555556,47.45833333,8.551666667,LUG,ZRH
49.62777778,6.206666667,50.03194444,8.577777778,LUX,FRA
49.62777778,6.206666667,53.63388889,9.995,LUX,HAM
49.62777778,6.206666667,48.1325,11.69916667,LUX,MUC
49.62777778,6.206666667,52.56027778,13.29555556,LUX,TXL
49.62777778,6.206666667,47.45833333,8.551666667,LUX,ZRH
78.24527778,15.46944444,60.20277778,11.08555556,LYR,OSL
78.24527778,15.46944444,69.68138889,18.92166667,LYR,TOS
45.72555556,5.081666667,51.28111111,6.752777778,LYS,DUS
45.72555556,5.081666667,50.03194444,8.577777778,LYS,FRA
45.72555556,5.081666667,48.1325,11.69916667,LYS,MUC
45.72555556,5.081666667,52.38,13.5225,LYS,SXF
45.72555556,5.081666667,48.11083333,16.55805556,LYS,VIE
45.72555556,5.081666667,47.45833333,8.551666667,LYS,ZRH
40.47361111,-3.561111111,36.67166667,-4.498055556,MAD,AGP
40.47361111,-3.561111111,43.30277778,-2.921666667,MAD,BIO
40.47361111,-3.561111111,50.03194444,8.577777778,MAD,FRA
40.47361111,-3.561111111,46.23944444,6.110277778,MAD,GVA
40.47361111,-3.561111111,38.87361111,1.372777778,MAD,IBZ
40.47361111,-3.561111111,27.93194444,-15.38666667,MAD,LPA
40.47361111,-3.561111111,40.47361111,-3.561111111,MAD,MAD
40.47361111,-3.561111111,39.86138889,4.215277778,MAD,MAH
40.47361111,-3.561111111,48.1325,11.69916667,MAD,MUC
40.47361111,-3.561111111,41.23805556,-8.674722222,MAD,OPO
40.47361111,-3.561111111,39.55361111,2.727777778,MAD,PMI
40.47361111,-3.561111111,28.6225,-17.75361111,MAD,SPC
40.47361111,-3.561111111,37.415,-5.8975,MAD,SVQ
40.47361111,-3.561111111,28.04277778,-16.57055556,MAD,TFS
40.47361111,-3.561111111,42.22638889,-8.627777778,MAD,VGO
40.47361111,-3.561111111,39.48861111,-0.481944444,MAD,VLC
40.47361111,-3.561111111,36.74527778,-6.058888889,MAD,XRY
40.47361111,-3.561111111,47.45833333,8.551666667,MAD,ZRH
39.86138889,4.215277778,41.30277778,2.094444444,MAH,BCN
39.86138889,4.215277778,40.47361111,-3.561111111,MAH,MAD
39.86138889,4.215277778,39.55361111,2.727777778,MAH,PMI
39.86138889,4.215277778,39.48861111,-0.481944444,MAH,VLC
53.35333333,-2.276666667,54.61805556,-5.8725,MAN,BHD
53.35333333,-2.276666667,50.86583333,7.141944444,MAN,CGN
53.35333333,-2.276666667,51.28111111,6.752777778,MAN,DUS
53.35333333,-2.276666667,50.03194444,8.577777778,MAN,FRA
53.35333333,-2.276666667,56.06666667,-6.216666667,MAN,GLA
53.35333333,-2.276666667,53.63388889,9.995,MAN,HAM
53.35333333,-2.276666667,49.20805556,-2.195555556,MAN,JER
53.35333333,-2.276666667,48.1325,11.69916667,MAN,MUC
53.35333333,-2.276666667,53.91,-8.817777778,MAN,NOC
53.35333333,-2.276666667,52.38,13.5225,MAN,SXF
53.35333333,-2.276666667,48.11083333,16.55805556,MAN,VIE
53.35333333,-2.276666667,47.45833333,8.551666667,MAN,ZRH
39.05611111,26.59944444,37.89583333,23.72888889,MJT,ATH
39.05611111,26.59944444,40.52083333,22.97222222,MJT,SKG
35.8575,14.4775,37.40277778,14.92305556,MLA,CTA
35.8575,14.4775,50.03194444,8.577777778,MLA,FRA
35.8575,14.4775,48.1325,11.69916667,MLA,MUC
55.54833333,13.35944444,59.66194444,17.93388889,MMX,ARN
55.54833333,13.35944444,55.61805556,12.65583333,MMX,CPH
62.74861111,7.271111111,60.29361111,5.219444444,MOL,BGO
62.74861111,7.271111111,60.20277778,11.08555556,MOL,OSL
62.74861111,7.271111111,63.45972222,10.93694444,MOL,TRD
43.58055556,3.970277778,44.82944444,-0.714444444,MPL,BOD
43.58055556,3.970277778,49.00972222,2.547777778,MPL,CDG
43.43555556,5.216388889,42.52777778,8.791666667,MRS,CLY
43.43555556,5.216388889,51.28111111,6.752777778,MRS,DUS
43.43555556,5.216388889,50.03194444,8.577777778,MRS,FRA
43.43555556,5.216388889,48.1325,11.69916667,MRS,MUC
48.1325,11.69916667,52.30833333,4.768055556,MUC,AMS
48.1325,11.69916667,43.6175,13.36416667,MUC,AOI
48.1325,11.69916667,59.66194444,17.93388889,MUC,ARN
48.1325,11.69916667,37.89583333,23.72888889,MUC,ATH
48.1325,11.69916667,41.30277778,2.094444444,MUC,BCN
48.1325,11.69916667,45.66833333,9.700277778,MUC,BGY
48.1325,11.69916667,52.45388889,-1.746388889,MUC,BHX
48.1325,11.69916667,43.30277778,-2.921666667,MUC,BIO
48.1325,11.69916667,44.53055556,11.2925,MUC,BLQ
48.1325,11.69916667,53.04666667,8.79,MUC,BRE
48.1325,11.69916667,41.14111111,16.78833333,MUC,BRI
48.1325,11.69916667,46.91527778,7.499166667,MUC,BRN
48.1325,11.69916667,51.38277778,-2.719166667,MUC,BRS
48.1325,11.69916667,50.90166667,4.494166667,MUC,BRU
48.1325,11.69916667,47.59,7.53,MUC,BSL
48.1325,11.69916667,47.43694444,19.25555556,MUC,BUD
48.1325,11.69916667,49.00972222,2.547777778,MUC,CDG
48.1325,11.69916667,50.86583333,7.141944444,MUC,CGN
48.1325,11.69916667,46.785,23.68611111,MUC,CLJ
48.1325,11.69916667,55.61805556,12.65583333,MUC,CPH
48.1325,11.69916667,51.13277778,13.76722222,MUC,DRS
48.1325,11.69916667,51.51833333,7.612222222,MUC,DTM
48.1325,11.69916667,53.4325,-6.252222222,MUC,DUB
48.1325,11.69916667,51.28111111,6.752777778,MUC,DUS
48.1325,11.69916667,41.80027778,12.23888889,MUC,FCO
48.1325,11.69916667,43.81027778,11.19777778,MUC,FLR
48.1325,11.69916667,52.13527778,7.686111111,MUC,FMO
48.1325,11.69916667,50.03194444,8.577777778,MUC,FRA
48.1325,11.69916667,54.3775,18.46611111,MUC,GDN
48.1325,11.69916667,44.41305556,8.837777778,MUC,GOA
48.1325,11.69916667,57.66305556,12.28277778,MUC,GOT
48.1325,11.69916667,46.99333333,15.44,MUC,GRZ
48.1325,11.69916667,46.23944444,6.110277778,MUC,GVA
48.1325,11.69916667,52.46166667,9.684722222,MUC,HAJ
48.1325,11.69916667,53.63388889,9.995,MUC,HAM
48.1325,11.69916667,60.32555556,24.97166667,MUC,HEL
48.1325,11.69916667,47.26083333,11.34722222,MUC,INN
48.1325,11.69916667,50.07777778,19.78472222,MUC,KRK
48.1325,11.69916667,51.72194444,19.39805556,MUC,LCJ
48.1325,11.69916667,51.42388889,12.23638889,MUC,LEJ
48.1325,11.69916667,51.4775,-0.461388889,MUC,LHR
48.1325,11.69916667,38.78138889,-9.135833333,MUC,LIS
48.1325,11.69916667,46.22361111,14.4575,MUC,LJU
48.1325,11.69916667,49.62777778,6.206666667,MUC,LUX
48.1325,11.69916667,45.72555556,5.081666667,MUC,LYS
48.1325,11.69916667,40.47361111,-3.561111111,MUC,MAD
48.1325,11.69916667,53.35333333,-2.276666667,MUC,MAN
48.1325,11.69916667,35.8575,14.4775,MUC,MLA
48.1325,11.69916667,43.43555556,5.216388889,MUC,MRS
48.1325,11.69916667,45.63277778,8.732222222,MUC,MXP
48.1325,11.69916667,40.88611111,14.29166667,MUC,NAP
48.1325,11.69916667,43.66388889,7.2175,MUC,NCE
48.1325,11.69916667,49.49972222,11.08166667,MUC,NUE
48.1325,11.69916667,41.23805556,-8.674722222,MUC,OPO
48.1325,11.69916667,60.20277778,11.08555556,MUC,OSL
48.1325,11.69916667,44.57222222,26.10222222,MUC,OTP
48.1325,11.69916667,51.61166667,8.615277778,MUC,PAD
48.1325,11.69916667,52.42111111,16.82638889,MUC,POZ
48.1325,11.69916667,50.10083333,14.26,MUC,PRG
48.1325,11.69916667,43.68055556,10.39277778,MUC,PSA
48.1325,11.69916667,53.91805556,12.27833333,MUC,RLG
48.1325,11.69916667,51.95833333,4.444444444,MUC,RTM
48.1325,11.69916667,50.11,22.01888889,MUC,RZE
48.1325,11.69916667,45.78555556,24.09138889,MUC,SBZ
48.1325,11.69916667,40.52083333,22.97222222,MUC,SKG
48.1325,11.69916667,42.69527778,23.40611111,MUC,SOF
48.1325,11.69916667,43.53833333,16.29888889,MUC,SPU
48.1325,11.69916667,48.68833333,9.21,MUC,STR
48.1325,11.69916667,47.79333333,13.00444444,MUC,SZG
48.1325,11.69916667,59.41333333,24.83277778,MUC,TLL
48.1325,11.69916667,43.63,1.363611111,MUC,TLS
48.1325,11.69916667,45.20111111,7.648055556,MUC,TRN
48.1325,11.69916667,45.82666667,13.47222222,MUC,TRS
48.1325,11.69916667,45.8275,13.47222222,MUC,TSR
48.1325,11.69916667,52.56027778,13.29555556,MUC,TXL
48.1325,11.69916667,45.50666667,12.35,MUC,VCE
48.1325,11.69916667,48.11083333,16.55805556,MUC,VIE
48.1325,11.69916667,45.46666667,10.93333333,MUC,VRN
48.1325,11.69916667,52.16666667,20.96666667,MUC,WAW
48.1325,11.69916667,51.1,16.88333333,MUC,WRO
48.1325,11.69916667,45.74305556,16.06888889,MUC,ZAG
48.1325,11.69916667,47.45833333,8.551666667,MUC,ZRH
